City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
195,Horsens,55.86066,9.85034,19.439999999999998,63,76,5.32,DK,1719658527
196,Weno Municipal Offices,7.44648,151.84135,27.0,83,40,1.54,FM,1719658528
197,Nuku'alofa,-21.13938,-175.2018,22.189999999999998,94,75,4.12,TO,1719658529
198,Basra,30.58481,47.76114,45.97000000000003,5,0,9.26,IQ,1719658530
199,Mazagão,-0.115,-51.28944,25.0,91,11,0.94,BR,1719658532
200,South Eleuthera,24.6224,-75.67151,27.510000000000048,83,23,3.74,BS,1719658533
201,Ribeira Grande,17.1825,-25.065,24.140000000000043,72,29,4.18,CV,1719658534
202,Nyurba,63.28417,118.33194,21.950000000000045,64,21,2.14,RU,1719658535
203,Freetown,8.46346,-13.22893,25.629999999999995,78,84,2.51,SL,1719658536
204,Mizque,-17.94101,-65.34016,11.330000000000041,93,91,1.27,BO,1719658537
205,Del Rio,29.36273,-100.89676,30.08000000000004,70,0,5.14,US,1719658539
206,Inarajan Village,13.27363,144.74845,27.08000000000004,92,8,4.98,GU,1719658540
207,Geraldton,-28.77897,114.61459,15.180000000000007,82,100,3.6,AU,1719658541
208,Lugovoye,42.9101,72.72066,32.39000000000004,31,0,2.22,KZ,1719658542
209,Namdrik,5.59944,168.10282,25.860000000000014,88,100,3.51,MH,1719658543
210,Villa Gesell,-37.26394,-56.97304,3.490000000000009,96,77,10.59,AR,1719658545
211,St. John's,47.56494,-52.70931,10.230000000000018,97,100,6.17,CA,1719658546
212,Diébougou,10.96209,-3.24967,35.22000000000003,41,15,2.21,BF,1719658547
213,Ashburton,-43.89834,171.73011,5.25,91,8,2.9,NZ,1719658548
214,Shambu,9.56667,37.1,12.78000000000003,92,93,1.07,ET,1719658549
215,Selfoss,63.93311,-20.99712,15.580000000000041,45,65,2.2,IS,1719658551
216,Mugia,43.10414,-9.21791,21.74000000000001,76,84,2.96,ES,1719658552
217,Buala,-8.14497,159.59212,27.140000000000043,85,100,4.97,SB,1719658553
218,Nadi,-17.80309,177.41617,24.010000000000048,78,20,1.54,FJ,1719658554
219,Riam Road Bazaar,4.18333,114.31667,29.07000000000005,97,87,1.27,MY,1719658555
220,Coquimbo,-29.95332,-71.33947,10.810000000000002,90,100,2.57,CL,1719658556
221,Talnakh,69.4865,88.3972,7.240000000000009,70,100,6.86,RU,1719658558
222,Maracaçumé,-2.04278,-45.95917,24.920000000000016,87,69,1.24,BR,1719658559
223,Néma,16.61702,-7.25649,40.48000000000002,15,53,7.34,MR,1719658560
224,Ulaangom,49.98111,92.06667,31.07000000000005,23,18,2.5,MN,1719658561
225,Cuité,-6.48361,-36.15361,21.83000000000004,62,71,5.12,BR,1719658562
226,Tôlanaro,-25.03249,46.98329,23.950000000000045,69,40,8.23,MG,1719658564
227,Harar,9.31387,42.11815,22.180000000000007,53,96,5.55,ET,1719658565
228,Thompson,55.7435,-97.85579,2.1000000000000227,93,75,1.54,CA,1719658566
229,San Antonio de Palé,-1.4068,5.63178,24.33000000000004,80,100,3.28,GQ,1719658567
230,Broome,-17.95538,122.23922,23.970000000000027,83,43,4.63,AU,1719658568
231,Rehti,22.73781,77.43399,33.69,52,100,6.39,IN,1719658569
232,Vilyuchinsk,52.9311,158.40469,17.110000000000014,74,92,2.17,RU,1719658571
233,Iwanai,42.97444,140.50889,17.29000000000002,79,1,1.37,JP,1719658572
234,Kerikeri,-35.22676,173.94739,7.0400000000000205,92,11,1.93,NZ,1719658573
235,Kumëny,58.10887,49.91614,19.83000000000004,39,4,5.76,RU,1719658574
236,Tvøroyri,61.55557,-6.81109,7.350000000000023,92,99,7.72,FO,1719658575
237,Aldan,58.61021,125.39613,15.180000000000007,60,44,0.83,RU,1719658577
238,Kapaa,22.07521,-159.31895,23.99000000000001,90,75,5.66,US,1719658578
239,Krasnyy Kholm,58.0607,37.12032,27.480000000000018,56,0,2.45,RU,1719658579
240,Melfort,52.86673,-104.61768,6.080000000000041,87,3,2.06,CA,1719658580
241,Zhigalovo,54.81061,105.15808,29.5,44,34,1.26,RU,1719658581
242,Ciudad Constitución,24.78874,-112.10504,18.910000000000025,89,24,3.41,MX,1719658582
243,Rabaul,-4.20037,152.16297,26.920000000000016,76,100,6.02,PG,1719658584
244,Los Andes,-32.83369,-70.59827,8.910000000000025,33,86,2.43,CL,1719658585
245,Cadale,2.7603,46.3222,27.689999999999998,72,70,10.9,SO,1719658586
246,San Miguel Panixtlahuaca,16.01079,-97.43574,25.32000000000005,91,94,1.4,MX,1719658587
247,Berlin,44.46867,-71.18508,15.760000000000048,61,100,2.34,US,1719658588
248,Carbonear,47.73319,-53.21478,10.230000000000018,90,98,4.68,CA,1719658590
249,Shimanovsk,51.76694,128.11472,18.980000000000018,40,1,1.72,RU,1719658591
250,Seychelles,-4.34808,55.83269,27.980000000000018,84,100,8.89,SC,1719658592
251,Nova Viçosa,-17.89194,-39.37194,22.700000000000045,82,37,2.93,BR,1719658593
252,Igarka,67.4655,86.6027,11.580000000000041,49,86,6.52,RU,1719658594
253,Ratnapura,6.6858,80.4036,29.090000000000032,74,89,2.73,LK,1719658595
254,Lompoc,34.63915,-120.45794,12.660000000000025,89,100,0.89,US,1719658597
255,Serra San Bruno,38.57474,16.32622,22.760000000000048,28,0,0.08,IT,1719658598
256,Ilulissat,69.21981,-51.09861,4.160000000000025,93,75,7.72,GL,1719658599
257,Lebu,-37.60825,-73.65356,6.8799999999999955,70,100,3.68,CL,1719658600
258,Kavaratti,10.56688,72.64203,27.610000000000014,85,100,7.88,IN,1719658601
259,Kuta,-8.72332,115.17234,27.980000000000018,83,40,5.14,ID,1719658603
260,Nantucket,41.28346,-70.09946,17.05000000000001,77,0,5.14,US,1719658604
261,Onguday,50.75,86.15,30.5,43,13,1.36,RU,1719658605
262,Puri,19.79825,85.82494,31.180000000000007,75,100,8.21,IN,1719658606
263,Fortuna,40.59819,-124.15728,10.189999999999998,96,40,0.0,US,1719658607
264,Republic of Nauru,-0.51393,166.92384,28.52000000000004,75,80,4.64,NR,1719658608
265,Xilin Hot,43.96667,116.03333,24.52000000000004,43,71,4.26,CN,1719658610
266,Molde,62.73752,7.15912,14.57000000000005,58,75,11.32,NO,1719658611
267,Gatton,-27.55873,152.27618,17.99000000000001,85,73,1.01,AU,1719658612
268,Hamilton city,32.2949,-64.78303,25.05000000000001,91,75,2.57,BM,1719658613
269,Ezbet el-Burg,31.5084,31.84106,30.970000000000027,73,0,7.85,EG,1719658614
270,Lembekayan,2.8375,117.36528,25.58000000000004,91,78,1.09,ID,1719658616
271,Montepuez,-13.12556,38.99972,27.480000000000018,35,40,2.73,MZ,1719658617
272,Santarém,-2.44306,-54.70833,24.07000000000005,94,20,1.03,BR,1719658618
273,Nele,-10.725,165.79722,26.450000000000045,86,97,7.95,SB,1719658619
274,Ubari,26.59034,12.77511,39.879999999999995,11,0,1.0,LY,1719658620
275,Mānikganj,23.81741,90.11921,31.03000000000003,89,100,6.06,BD,1719658622
276,Ta`ū,-14.23361,-169.51444,27.189999999999998,76,29,8.6,AS,1719658623
277,Albert,50.00091,2.65096,22.82000000000005,60,0,3.09,FR,1719658624
278,Saint-Joseph,-21.3777,55.61691,23.77000000000004,58,11,5.7,RE,1719658625
279,Kuhmo,64.13333,29.51667,29.5,40,22,7.45,FI,1719658626
280,Las Tablas,7.76472,-80.27483,25.08000000000004,99,76,1.57,PA,1719658628
281,Boden,65.82518,21.68864,17.02000000000004,94,100,4.4,SE,1719658629
282,Saint-Leu,-21.17059,55.28824,23.75,61,9,7.33,RE,1719658630
283,Vila Franca do Campo,37.71667,-25.43333,21.180000000000007,73,61,0.86,PT,1719658631
284,Ebon,4.58199,168.69636,27.060000000000002,77,100,2.01,MH,1719658632
285,Mossamedes,-15.19611,12.15222,25.05000000000001,54,0,3.25,AO,1719658633
286,Nelson Bay,-32.72043,152.14398,16.010000000000048,81,58,0.45,AU,1719658635
287,Jaisalmer,26.91763,70.90387,37.379999999999995,42,96,4.46,IN,1719658636
288,Tewantin,-26.39433,153.0901,17.660000000000025,77,77,2.02,AU,1719658637
289,Newman,-23.35644,119.73553,16.980000000000018,55,0,4.05,AU,1719658638
290,Bac Lieu,9.29414,105.72776,29.04000000000002,74,84,4.03,VN,1719658639
291,Lüderitz,-26.64807,15.15383,20.0,62,50,4.73,NA,1719658641
292,Novyy Turtkul',41.55,61.01667,31.960000000000036,16,0,5.52,UZ,1719658642
293,Aykhal,65.93381,111.4834,24.810000000000002,35,55,8.64,RU,1719658643
294,Salinópolis,-0.61361,-47.35611,27.02000000000004,83,16,3.16,BR,1719658644
295,Pirapozinho,-22.27528,-51.5,15.75,72,0,1.03,BR,1719658645
296,Dori,14.0354,-0.0345,35.59000000000003,26,100,4.7,BF,1719658646
297,Maragogi,-9.01222,-35.2225,23.110000000000014,82,2,3.95,BR,1719658648
298,Taoudenni,22.67443,-3.97891,45.97000000000003,5,31,5.95,ML,1719658649
299,Colac,-38.339,143.58489,7.07000000000005,87,92,2.54,AU,1719658650
300,Dara,15.34844,-15.47993,29.980000000000018,28,27,4.37,SN,1719658651
301,Nanao,37.05,136.96667,27.120000000000005,90,31,0.45,JP,1719658652
302,Kill Devil Hills,36.03072,-75.67601,25.010000000000048,92,75,2.06,US,1719658654
303,San Cristobal,-0.90172,-89.61021,21.52000000000004,89,74,3.96,EC,1719658655
304,Comodoro Rivadavia,-45.86413,-67.49656,-1.3799999999999955,74,0,3.09,AR,1719658656
305,Dubbo,-32.24295,148.60484,14.129999999999995,88,91,3.6,AU,1719658657
306,Qaraūyl,48.94509,79.25502,29.03000000000003,37,100,3.38,KZ,1719658658
307,Tamanghasset,22.785,5.52278,34.97000000000003,8,0,6.69,DZ,1719658660
308,Kingston,-29.05459,167.96628,14.980000000000018,72,20,0.0,NF,1719658661
309,Bandon,51.74694,-8.7425,16.620000000000005,100,75,3.09,IE,1719658662
310,Dunedin,-45.87416,170.50361,6.330000000000041,86,100,0.89,NZ,1719658663
311,Al Muwayh,22.43333,41.75829,40.64000000000004,5,93,6.72,SA,1719658664
312,Lucheng,31.23357,117.28057,24.670000000000016,95,100,5.62,CN,1719658665
313,Polyarny,69.19889,33.44778,15.689999999999998,80,30,4.71,RU,1719658667
314,Fukuechō,32.69732,128.84561,24.49000000000001,100,75,7.72,JP,1719658668
315,Hadagalli,15.02048,75.93185,29.79000000000002,55,100,9.74,IN,1719658669
